Category,Price,Rating,Stock,Discount,Net Price,SaleDate
B,4071.0,4.201654638984054,Unknown,32.0,2768.2799999999997,2027-03-25
Unknown,2269.0,3.03583314788547,Unknown,31.0,,2027-03-26
Unknown,7671.0,2.062739331688438,Unknown,0.0,7671.0,2027-03-27
B,3472.0,3.0985746187075898,Out of Stock,41.0,,2027-03-28
Unknown,3430.0,3.03583314788547,In Stock,27.0,,2027-03-29
Unknown,3668.0,3.03583314788547,Unknown,20.0,,2027-03-30
Unknown,8460.0,3.03583314788547,In Stock,18.0,,2027-03-31
Unknown,296.0,3.03583314788547,In Stock,11.0,,2027-04-01
Unknown,3145.0,1.8483072960896172,In Stock,15.0,2673.25,2027-04-02
A,3545.0,3.089706066939416,Unknown,18.0,,2027-04-03
Unknown,3688.0,3.03583314788547,In Stock,7.0,,2027-04-04
A,7243.0,3.089706066939416,Out of Stock,7.0,,2027-04-05
A,5124.0,1.1143787592663257,In Stock,0.0,5124.0,2027-04-06
Unknown,4924.0,4.904717380704733,Out of Stock,13.0,4283.88,2027-04-07
Unknown,9157.0,3.03583314788547,Unknown,49.0,,2027-04-08
Unknown,1135.0,3.03583314788547,In Stock,42.0,,2027-04-09
Unknown,4267.0,3.03583314788547,Unknown,19.0,,2027-04-10
D,5969.0,3.1168924314498474,Out of Stock,17.0,,2027-04-11
D,6161.0,3.1168924314498474,Unknown,39.0,,2027-04-12
Unknown,7874.0,3.0073232701661863,Out of Stock,34.0,5196.839999999999,2027-04-13
Unknown,317.0,3.03583314788547,Out of Stock,27.0,,2027-04-14
Unknown,1557.0,3.860771350735504,Unknown,15.0,1323.45,2027-04-15
Unknown,571.0,3.030143277607736,Unknown,37.0,359.73,2027-04-16
Unknown,8282.0,4.8516579645561695,Out of Stock,2.0,8116.36,2027-04-17
Unknown,5219.0,3.03583314788547,Unknown,19.0,,2027-04-18
Unknown,2760.0,3.705958435276843,Out of Stock,11.0,2456.4,2027-04-19
Unknown,9501.0,3.03583314788547,Out of Stock,15.0,,2027-04-20
Unknown,7629.0,4.411939077388649,In Stock,3.0,7400.13,2027-04-21
Unknown,6868.0,3.98816239671781,Unknown,20.0,5494.400000000001,2027-04-22
Unknown,8863.0,3.03583314788547,In Stock,15.0,,2027-04-23
C,3465.0,2.878007508713643,Out of Stock,40.0,,2027-04-24
A,6319.0,3.089706066939416,Out of Stock,47.0,,2027-04-25
Unknown,498.0,4.257966268010163,In Stock,35.0,323.7,2027-04-26
Unknown,3452.0,3.150789247813135,In Stock,33.0,2312.8399999999997,2027-04-27
Unknown,1802.0,3.03583314788547,Out of Stock,0.0,,2027-04-28
Unknown,3066.0,3.03583314788547,Out of Stock,34.0,,2027-04-29
Unknown,2148.0,3.03583314788547,In Stock,23.0,,2027-04-30
D,4943.0,3.1168924314498474,Unknown,14.0,,2027-05-01
Unknown,1425.0,3.03583314788547,Unknown,25.0,,2027-05-02
D,1083.0,3.2856516321952367,Out of Stock,28.0,779.76,2027-05-03
Unknown,398.0,2.1283051086160096,Out of Stock,20.0,318.40000000000003,2027-05-04
C,4902.0,3.965778543877458,Out of Stock,31.0,3382.3799999999997,2027-05-05
Unknown,1735.0,3.5087107241986657,In Stock,20.0,1388.0,2027-05-06
Unknown,7213.0,3.03583314788547,In Stock,7.0,,2027-05-07
Unknown,284.0,3.03583314788547,Unknown,7.0,,2027-05-08
D,2655.0,3.1168924314498474,In Stock,32.0,,2027-05-09
Unknown,9029.0,1.1550305487835026,Unknown,0.0,9029.0,2027-05-10
Unknown,1690.0,4.768949677623761,Unknown,11.0,1504.1,2027-05-11
B,3837.0,3.0985746187075898,Out of Stock,18.0,,2027-05-12
Unknown,6216.0,1.912289774361827,In Stock,35.0,4040.4,2027-05-13
Unknown,6135.0,4.166996242368398,Out of Stock,40.0,3681.0,2027-05-14
Unknown,5325.0,2.175326498491873,Out of Stock,11.0,4739.25,2027-05-15
D,9569.0,3.1168924314498474,Out of Stock,32.0,,2027-05-16
Unknown,6916.0,4.33207349645741,Unknown,42.0,4011.2800000000007,2027-05-17
Unknown,6993.0,3.20979382373768,Out of Stock,40.0,4195.8,2027-05-18
A,1628.0,3.089706066939416,Out of Stock,11.0,,2027-05-19
Unknown,7891.0,2.2022896033094472,In Stock,47.0,4182.2300000000005,2027-05-20
B,9780.0,3.0985746187075898,Unknown,15.0,,2027-05-21
A,8325.0,3.089706066939416,Out of Stock,31.0,,2027-05-22
Unknown,2570.0,3.03583314788547,Out of Stock,16.0,,2027-05-23
Unknown,868.0,3.03583314788547,Out of Stock,21.0,,2027-05-24
Unknown,9303.0,3.03583314788547,Out of Stock,13.0,,2027-05-25
Unknown,4147.0,4.341512883470044,In Stock,21.0,3276.13,2027-05-26
C,889.0,2.878007508713643,In Stock,26.0,,2027-05-27
D,568.0,4.482026662167312,Unknown,3.0,550.96,2027-05-28
C,1466.0,2.5340613320685823,In Stock,37.0,923.58,2027-05-29
Unknown,7111.0,3.03583314788547,Unknown,0.0,,2027-05-30
Unknown,8984.0,2.1375805383576907,In Stock,22.0,7007.52,2027-05-31
B,5655.0,3.0985746187075898,In Stock,41.0,,2027-06-01
B,8082.0,3.0985746187075898,Unknown,2.0,,2027-06-02
B,2137.0,3.0985746187075898,In Stock,26.0,,2027-06-03
B,7731.0,4.365546101525959,In Stock,32.0,5257.08,2027-06-04
A,7539.0,3.544582892642101,In Stock,29.0,5352.69,2027-06-05
C,7340.0,2.878007508713643,In Stock,0.0,,2027-06-06
Unknown,4672.0,3.331715957340853,Unknown,49.0,2382.7200000000003,2027-06-07
A,7180.0,3.089706066939416,Unknown,2.0,,2027-06-08
B,4734.0,2.732656991237321,Out of Stock,0.0,4734.0,2027-06-09
C,500.0,2.878007508713643,In Stock,43.0,,2027-06-10
B,7257.0,3.0985746187075898,In Stock,17.0,,2027-06-11
Unknown,3867.0,3.03583314788547,Unknown,49.0,,2027-06-12
Unknown,7889.0,4.731517334225362,Unknown,32.0,5364.5199999999995,2027-06-13
Unknown,1028.0,3.03583314788547,Unknown,34.0,,2027-06-14
D,6690.0,1.589540662872742,Unknown,5.0,6355.5,2027-06-15
Unknown,2359.0,4.368024012998475,In Stock,11.0,2099.51,2027-06-16
Unknown,8785.0,3.03583314788547,In Stock,22.0,,2027-06-17
B,5164.0,3.0985746187075898,Unknown,27.0,,2027-06-18
Unknown,6036.0,3.03583314788547,Unknown,24.0,,2027-06-19
D,7147.0,3.1168924314498474,Out of Stock,16.0,,2027-06-20
C,5707.0,1.9189810492587636,In Stock,30.0,3994.8999999999996,2027-06-21
D,8421.0,1.651472186334049,Unknown,4.0,8084.16,2027-06-22
Unknown,1924.0,3.03583314788547,Unknown,20.0,,2027-06-23
Unknown,2642.0,3.03583314788547,Out of Stock,2.0,,2027-06-24
Unknown,1889.0,3.08117485255276,Out of Stock,41.0,1114.5100000000002,2027-06-25
Unknown,2328.0,1.4576157231006155,Unknown,26.0,1722.72,2027-06-26
B,7799.0,1.6778582085029523,In Stock,21.0,6161.21,2027-06-27
Unknown,3867.0,3.03583314788547,In Stock,26.0,,2027-06-28
Unknown,1940.0,1.198293259307524,Out of Stock,4.0,1862.3999999999999,2027-06-29
B,8282.0,2.115695884345242,Unknown,25.0,6211.5,2027-06-30
Unknown,8773.0,3.03583314788547,Unknown,15.0,,2027-07-01
C,6566.0,2.878007508713643,Unknown,20.0,,2027-07-02
Unknown,9346.0,3.683532001015229,In Stock,39.0,5701.0599999999995,2027-07-03
C,5961.0,2.878007508713643,Out of Stock,3.0,,2027-07-04
D,8933.0,3.1168924314498474,Unknown,15.0,,2027-07-05
Unknown,4374.0,3.03583314788547,Out of Stock,21.0,,2027-07-06
Unknown,796.0,3.03583314788547,Unknown,18.0,,2027-07-07
Unknown,2302.0,3.03583314788547,Out of Stock,10.0,,2027-07-08
Unknown,6806.0,3.03583314788547,Unknown,18.0,,2027-07-09
D,934.0,4.186910590192896,Unknown,9.0,849.94,2027-07-10
Unknown,3818.0,4.698912084003331,Out of Stock,21.0,3016.2200000000003,2027-07-11
Unknown,6281.0,1.4977180700077564,Unknown,43.0,3580.1700000000005,2027-07-12
A,8574.0,3.089706066939416,Out of Stock,0.0,,2027-07-13
Unknown,684.0,2.334876059440285,Out of Stock,0.0,684.0,2027-07-14
D,4304.0,4.590515555651416,In Stock,1.0,4260.96,2027-07-15
A,9221.0,4.755403019596821,Unknown,17.0,7653.429999999999,2027-07-16
D,3740.0,3.611900529725685,In Stock,16.0,3141.6,2027-07-17
D,440.0,1.003436632335775,Out of Stock,10.0,396.0,2027-07-18
Unknown,2352.0,4.463197134493699,Unknown,37.0,1481.76,2027-07-19
Unknown,1519.0,3.03583314788547,In Stock,15.0,,2027-07-20
A,1089.0,3.089706066939416,Unknown,32.0,,2027-07-21
C,8473.0,2.878007508713643,Out of Stock,19.0,,2027-07-22
Unknown,1786.0,3.03583314788547,Out of Stock,14.0,,2027-07-23
Unknown,2993.0,3.03583314788547,Out of Stock,43.0,,2027-07-24
Unknown,6961.0,3.525718598856852,Unknown,16.0,5847.24,2027-07-25
Unknown,1167.0,2.507280421717329,In Stock,47.0,618.51,2027-07-26
C,126.0,2.878007508713643,Out of Stock,23.0,,2027-07-27
B,7441.0,3.0985746187075898,In Stock,3.0,,2027-07-28
D,2242.0,4.464652126339724,Out of Stock,24.0,1703.92,2027-07-29
A,6244.0,3.089706066939416,In Stock,41.0,,2027-07-30
Unknown,4477.0,4.066780091441775,Unknown,37.0,2820.51,2027-07-31
Unknown,474.0,3.03583314788547,Unknown,3.0,,2027-08-01
C,4661.0,2.102019402424812,In Stock,19.0,3775.4100000000003,2027-08-02
Unknown,3793.0,2.055446765856242,In Stock,22.0,2958.54,2027-08-03
C,5506.0,2.878007508713643,Out of Stock,29.0,,2027-08-04
Unknown,8437.0,3.03583314788547,Unknown,45.0,,2027-08-05
D,8699.0,4.169566882828471,Unknown,30.0,6089.299999999999,2027-08-06
Unknown,187.0,1.748495445902603,Out of Stock,36.0,119.68,2027-08-07
D,2952.0,3.1168924314498474,In Stock,34.0,,2027-08-08
C,5754.0,2.878007508713643,In Stock,30.0,,2027-08-09
C,6194.0,1.3518798216034758,Out of Stock,45.0,3406.7000000000003,2027-08-10
Unknown,9201.0,3.03583314788547,In Stock,14.0,,2027-08-11
Unknown,7054.0,3.03583314788547,In Stock,10.0,,2027-08-12
Unknown,2514.0,4.578985000049446,Unknown,2.0,2463.72,2027-08-13
Unknown,4773.0,2.786519202005999,In Stock,27.0,3484.29,2027-08-14
Unknown,6258.0,3.03583314788547,Out of Stock,10.0,,2027-08-15
Unknown,7028.0,3.115534583434127,Out of Stock,34.0,4638.48,2027-08-16
Unknown,4531.0,3.03583314788547,Unknown,42.0,,2027-08-17
C,1094.0,2.878007508713643,In Stock,48.0,,2027-08-18
D,3922.0,3.1168924314498474,Out of Stock,0.0,,2027-08-19
Unknown,6942.0,3.03583314788547,Unknown,0.0,,2027-08-20
C,9731.0,2.1834264982629024,In Stock,12.0,8563.28,2027-08-21
Unknown,4579.0,3.03583314788547,In Stock,0.0,,2027-08-22
A,1034.0,3.089706066939416,In Stock,0.0,,2027-08-23
Unknown,218.0,3.03583314788547,Unknown,25.0,,2027-08-24
Unknown,7847.0,4.657849083891276,Out of Stock,46.0,4237.38,2027-08-25
D,4565.0,3.1168924314498474,Out of Stock,36.0,,2027-08-26
Unknown,5824.0,4.146355761675798,Out of Stock,11.0,5183.36,2027-08-27
A,4611.0,4.37048124208564,Unknown,10.0,4149.900000000001,2027-08-28
Unknown,2462.0,2.914034020509053,Out of Stock,14.0,2117.32,2027-08-29
Unknown,6129.0,3.373470881731988,Out of Stock,31.0,4229.009999999999,2027-08-30
A,9599.0,3.089706066939416,In Stock,36.0,,2027-08-31
Unknown,6566.0,4.554351229749534,In Stock,24.0,4990.16,2027-09-01
Unknown,5615.0,2.429237788545331,Unknown,13.0,4885.05,2027-09-02
D,8075.0,3.1168924314498474,Unknown,48.0,,2027-09-03
Unknown,8968.0,3.898796613606577,Out of Stock,7.0,8340.24,2027-09-04
Unknown,9714.0,3.03583314788547,Out of Stock,10.0,,2027-09-05
Unknown,5941.0,3.03583314788547,Out of Stock,38.0,,2027-09-06
Unknown,3770.0,3.03583314788547,Out of Stock,10.0,,2027-09-07
Unknown,4221.0,3.465892987922365,Unknown,32.0,2870.2799999999997,2027-09-08
Unknown,8086.0,3.03583314788547,Unknown,19.0,,2027-09-09
Unknown,5672.0,3.03583314788547,Unknown,12.0,,2027-09-10
Unknown,6479.0,2.8198421968953298,In Stock,32.0,4405.719999999999,2027-09-11
Unknown,4793.0,2.705174087845628,In Stock,28.0,3450.96,2027-09-12
B,9379.0,1.865337851101302,Unknown,23.0,7221.83,2027-09-13
Unknown,8215.0,2.290265230464118,Out of Stock,13.0,7147.05,2027-09-14
D,282.0,3.1168924314498474,Unknown,23.0,,2027-09-15
Unknown,4844.0,3.7828755089715353,Out of Stock,49.0,2470.44,2027-09-16
B,5638.0,3.0985746187075898,In Stock,12.0,,2027-09-17
C,8823.0,1.1348564209434389,Out of Stock,0.0,8823.0,2027-09-18
C,4690.0,3.9159657435252897,Unknown,22.0,3658.2000000000003,2027-09-19
Unknown,3475.0,4.720175684741123,Out of Stock,6.0,3266.5,2027-09-20
Unknown,4609.0,3.03583314788547,In Stock,5.0,,2027-09-21
C,9265.0,2.878007508713643,In Stock,23.0,,2027-09-22
C,5724.0,2.878007508713643,Out of Stock,13.0,,2027-09-23
Unknown,1503.0,2.8694291378048606,Out of Stock,49.0,766.53,2027-09-24
Unknown,4119.0,3.03583314788547,In Stock,15.0,,2027-09-25
B,3216.0,3.0985746187075898,Unknown,28.0,,2027-09-26
B,4799.0,3.0985746187075898,In Stock,41.0,,2027-09-27
Unknown,3557.0,3.03583314788547,In Stock,44.0,,2027-09-28
Unknown,3496.0,1.929425193312156,Unknown,41.0,2062.6400000000003,2027-09-29
B,9572.0,3.0985746187075898,Out of Stock,27.0,,2027-09-30
Unknown,3010.0,4.341961604746594,Out of Stock,41.0,1775.9000000000003,2027-10-01
Unknown,1121.0,3.03583314788547,Out of Stock,27.0,,2027-10-02
D,5950.0,4.415305570246785,In Stock,18.0,4879.0,2027-10-03
Unknown,945.0,4.128949867087271,In Stock,34.0,623.6999999999999,2027-10-04
Unknown,7711.0,1.4110873677443294,Out of Stock,19.0,6245.910000000001,2027-10-05
Unknown,1762.0,2.8448276824894627,In Stock,1.0,1744.3799999999999,2027-10-06
Unknown,3321.0,3.599726301535442,Unknown,0.0,3321.0,2027-10-07
Unknown,1839.0,3.957731684835199,Unknown,39.0,1121.79,2027-10-08
D,6313.0,1.5522474841308491,In Stock,10.0,5681.7,2027-10-09
Unknown,2849.0,1.8035000587695875,Out of Stock,40.0,1709.3999999999999,2027-10-10
Unknown,3193.0,2.390867431736814,In Stock,0.0,3193.0,2027-10-11
Unknown,6483.0,4.263628413198943,In Stock,34.0,4278.78,2027-10-12
D,6433.0,3.1168924314498474,In Stock,5.0,,2027-10-13
Unknown,9519.0,3.060620618940357,In Stock,12.0,8376.72,2027-10-14
Unknown,3280.0,3.03583314788547,Unknown,25.0,,2027-10-15
Unknown,4105.0,3.03583314788547,Unknown,17.0,,2027-10-16
Unknown,5258.0,3.03583314788547,Out of Stock,25.0,,2027-10-17
Unknown,9326.0,3.03583314788547,Out of Stock,3.0,,2027-10-18
D,8619.0,3.1168924314498474,Unknown,34.0,,2027-10-19
D,6259.0,3.1168924314498474,Out of Stock,25.0,,2027-10-20
Unknown,134.0,2.3056786008194177,Out of Stock,45.0,73.7,2027-10-21
A,7914.0,3.089706066939416,Unknown,2.0,,2027-10-22
D,9463.0,3.1168924314498474,Unknown,0.0,,2027-10-23
D,9295.0,3.1168924314498474,In Stock,0.0,,2027-10-24
A,2838.0,3.089706066939416,Out of Stock,25.0,,2027-10-25
Unknown,6490.0,3.03583314788547,Unknown,10.0,,2027-10-26
D,4356.0,3.1168924314498474,Unknown,38.0,,2027-10-27
Unknown,1307.0,3.03583314788547,Unknown,30.0,,2027-10-28
C,7467.0,4.204570586789588,Unknown,48.0,3882.84,2027-10-29
Unknown,5883.0,3.5432575144489182,Out of Stock,6.0,5530.0199999999995,2027-10-30
A,1411.0,2.2838450072484027,In Stock,9.0,1284.01,2027-10-31
B,9911.0,3.0985746187075898,In Stock,3.0,,2027-11-01
A,2969.0,1.0169582977369274,Unknown,23.0,2286.13,2027-11-02
B,2896.0,3.0985746187075898,In Stock,8.0,,2027-11-03
Unknown,604.0,3.03583314788547,Out of Stock,22.0,,2027-11-04
D,323.0,4.157982202910244,Unknown,0.0,323.0,2027-11-05
C,1057.0,2.878007508713643,Out of Stock,17.0,,2027-11-06
Unknown,3965.0,1.030506535444616,Unknown,22.0,3092.7000000000003,2027-11-07
Unknown,1577.0,3.03583314788547,In Stock,14.0,,2027-11-08
D,8808.0,2.536594309582935,Out of Stock,13.0,7662.96,2027-11-09
C,2040.0,3.152110023144844,In Stock,0.0,2040.0,2027-11-10
Unknown,4737.0,3.03583314788547,Unknown,0.0,,2027-11-11
Unknown,5750.0,4.498982060667707,Unknown,13.0,5002.5,2027-11-12
Unknown,1568.0,4.113798157549822,Unknown,48.0,815.36,2027-11-13
B,8260.0,1.2885826856726457,Out of Stock,16.0,6938.4,2027-11-14
Unknown,6212.0,3.03583314788547,Unknown,10.0,,2027-11-15
Unknown,2186.0,3.03583314788547,Out of Stock,22.0,,2027-11-16
Unknown,6944.0,3.03583314788547,In Stock,38.0,,2027-11-17
A,5343.0,3.0347745075432173,Unknown,20.0,4274.400000000001,2027-11-18
C,8683.0,2.878007508713643,Unknown,39.0,,2027-11-19
Unknown,4509.0,2.9483364518679456,In Stock,37.0,2840.67,2027-11-20
Unknown,9631.0,1.1113414969003457,In Stock,23.0,7415.87,2027-11-21
B,5904.0,4.421146603344385,Out of Stock,31.0,4073.7599999999998,2027-11-22
C,6639.0,4.534516148143291,Unknown,33.0,4448.129999999999,2027-11-23
Unknown,997.0,4.437430898394501,In Stock,37.0,628.11,2027-11-24
Unknown,387.0,3.63432167308444,Unknown,17.0,321.21,2027-11-25
Unknown,7000.0,4.690735015682396,In Stock,8.0,6440.0,2027-11-26
Unknown,7579.0,3.03583314788547,Out of Stock,20.0,,2027-11-27
C,750.0,2.878007508713643,Out of Stock,33.0,,2027-11-28
Unknown,8024.0,2.510680056863793,Unknown,12.0,7061.12,2027-11-29
Unknown,3187.0,4.317107463046783,In Stock,20.0,2549.6000000000004,2027-11-30
A,3770.0,3.089706066939416,Unknown,38.0,,2027-12-01
Unknown,5774.0,4.423889888977504,In Stock,7.0,5369.82,2027-12-02
C,6617.0,3.613701308184707,In Stock,13.0,5756.79,2027-12-03
Unknown,1249.0,3.03583314788547,Unknown,10.0,,2027-12-04
A,3986.0,3.089706066939416,Out of Stock,26.0,,2027-12-05
Unknown,2066.0,3.03583314788547,Out of Stock,42.0,,2027-12-06
B,7274.0,1.9050049332868788,In Stock,7.0,6764.82,2027-12-07
Unknown,4101.0,3.03583314788547,Unknown,12.0,,2027-12-08
Unknown,9418.0,3.9367554137820058,In Stock,9.0,8570.380000000001,2027-12-09
Unknown,7715.0,3.03583314788547,In Stock,41.0,,2027-12-10
Unknown,665.0,3.03583314788547,Unknown,22.0,,2027-12-11
A,8604.0,3.659524202196421,Out of Stock,48.0,4474.08,2027-12-12
B,9122.0,3.588629928008624,In Stock,45.0,5017.1,2027-12-13
Unknown,7335.0,4.972969857858084,Unknown,28.0,5281.2,2027-12-14
A,6286.0,4.315610567514287,Unknown,21.0,4965.9400000000005,2027-12-15
C,4815.0,2.878007508713643,Out of Stock,0.0,,2027-12-16
B,4242.0,1.2409129226548612,Out of Stock,23.0,3266.34,2027-12-17
Unknown,9513.0,3.03583314788547,Unknown,37.0,,2027-12-18
Unknown,1558.0,2.1260489691608795,Unknown,34.0,1028.28,2027-12-19
Unknown,7381.0,3.03583314788547,Out of Stock,31.0,,2027-12-20
Unknown,972.0,4.58130917569972,Unknown,0.0,972.0,2027-12-21
D,5051.0,1.441588656564048,Out of Stock,0.0,5051.0,2027-12-22
B,3003.0,2.716204723065629,Out of Stock,7.0,2792.79,2027-12-23
Unknown,778.0,2.182400374460673,In Stock,45.0,427.90000000000003,2027-12-24
B,9470.0,3.0985746187075898,Out of Stock,1.0,,2027-12-25
A,3534.0,3.089706066939416,In Stock,0.0,,2027-12-26
Unknown,1535.0,4.637649325585819,Out of Stock,7.0,1427.55,2027-12-27
Unknown,968.0,3.03583314788547,In Stock,0.0,,2027-12-28
D,3284.0,3.1168924314498474,In Stock,0.0,,2027-12-29
B,5693.0,3.0985746187075898,In Stock,14.0,,2027-12-30
D,7759.0,3.0671954832176844,Out of Stock,39.0,4732.99,2027-12-31
A,2562.0,1.153528399592458,In Stock,35.0,1665.3,2028-01-01
D,644.0,3.1168924314498474,Out of Stock,47.0,,2028-01-02
Unknown,5212.0,2.11340645709965,Out of Stock,42.0,3022.9600000000005,2028-01-03
B,7416.0,3.1709437574344688,In Stock,34.0,4894.5599999999995,2028-01-04
D,3690.0,3.1168924314498474,Unknown,4.0,,2028-01-05
B,9095.0,3.0985746187075898,Unknown,18.0,,2028-01-06
C,6510.0,4.308675606337342,Unknown,7.0,6054.299999999999,2028-01-07
Unknown,6262.0,3.03583314788547,In Stock,11.0,,2028-01-08
Unknown,9639.0,3.03583314788547,In Stock,36.0,,2028-01-09
Unknown,3471.0,3.03583314788547,Unknown,20.0,,2028-01-10
Unknown,4587.0,2.7120587532119904,Out of Stock,11.0,4082.43,2028-01-11
Unknown,3620.0,3.03583314788547,In Stock,0.0,,2028-01-12
Unknown,5633.0,3.03583314788547,In Stock,45.0,,2028-01-13
Unknown,5857.0,2.672355687152289,Unknown,7.0,5447.009999999999,2028-01-14
Unknown,357.0,1.4769274484803503,In Stock,21.0,282.03000000000003,2028-01-15
Unknown,3215.0,1.0841746532617873,Out of Stock,31.0,2218.35,2028-01-16
Unknown,339.0,3.3881994544507443,Unknown,0.0,339.0,2028-01-17
Unknown,7515.0,3.03583314788547,In Stock,1.0,,2028-01-18
Unknown,7409.0,3.03583314788547,Out of Stock,23.0,,2028-01-19
D,9154.0,4.271334932470041,Out of Stock,0.0,9154.0,2028-01-20
Unknown,8447.0,3.03583314788547,Unknown,34.0,,2028-01-21
Unknown,5141.0,3.03583314788547,In Stock,24.0,,2028-01-22
A,4154.0,3.089706066939416,In Stock,48.0,,2028-01-23
Unknown,3272.0,3.271867653450437,Unknown,46.0,1766.88,2028-01-24
Unknown,8292.0,3.736457649814191,Out of Stock,0.0,8292.0,2028-01-25
Unknown,124.0,3.03583314788547,Unknown,11.0,,2028-01-26
Unknown,423.0,2.1078381855077444,Unknown,7.0,393.39,2028-01-27
Unknown,162.0,3.03583314788547,Unknown,36.0,,2028-01-28
Unknown,3516.0,3.03583314788547,In Stock,10.0,,2028-01-29
A,3772.0,3.089706066939416,Unknown,19.0,,2028-01-30
Unknown,1493.0,3.5567681248311263,Out of Stock,18.0,1224.26,2028-01-31
D,8222.0,3.1168924314498474,Out of Stock,45.0,,2028-02-01
D,2511.0,3.632099331577597,In Stock,33.0,1682.37,2028-02-02
Unknown,9439.0,2.651170105455797,Unknown,2.0,9250.22,2028-02-03
C,9713.0,4.248103068220118,Out of Stock,46.0,5245.02,2028-02-04
Unknown,6953.0,2.535200273068939,In Stock,48.0,3615.56,2028-02-05
Unknown,3564.0,3.03583314788547,Out of Stock,47.0,,2028-02-06
Unknown,9035.0,4.639565427240969,Unknown,18.0,7408.700000000001,2028-02-07
Unknown,8551.0,3.03583314788547,In Stock,20.0,,2028-02-08
Unknown,3600.0,3.03583314788547,In Stock,6.0,,2028-02-09
Unknown,6315.0,3.03583314788547,Out of Stock,0.0,,2028-02-10
Unknown,1089.0,2.4497214414497708,In Stock,6.0,1023.66,2028-02-11
Unknown,2903.0,3.03583314788547,In Stock,15.0,,2028-02-12
C,5245.0,1.1488591245909232,Unknown,26.0,3881.2999999999997,2028-02-13
D,789.0,3.1168924314498474,Out of Stock,35.0,,2028-02-14
Unknown,7352.0,4.390909091982623,Out of Stock,6.0,6910.879999999999,2028-02-15
D,6744.0,3.1168924314498474,In Stock,39.0,,2028-02-16
Unknown,8673.0,3.03583314788547,Out of Stock,7.0,,2028-02-17
Unknown,9147.0,4.771918219932086,In Stock,17.0,7592.009999999999,2028-02-18
D,1669.0,2.105550917462175,Out of Stock,46.0,901.2600000000001,2028-02-19
Unknown,1307.0,3.03583314788547,Out of Stock,19.0,,2028-02-20
B,2763.0,3.287226166271415,Unknown,0.0,2763.0,2028-02-21
D,5669.0,3.1168924314498474,In Stock,2.0,,2028-02-22
Unknown,6470.0,3.03583314788547,Out of Stock,47.0,,2028-02-23
Unknown,5266.0,3.03583314788547,In Stock,44.0,,2028-02-24
Unknown,5218.0,3.03583314788547,Out of Stock,30.0,,2028-02-25
C,9776.0,4.100424148041165,In Stock,13.0,8505.12,2028-02-26
